"""UNIQUE_ID""",user,"""X0""","""X1""","""X2""","""X3""","""X4""","""X5""","""X6""","""X7""","""X8""","""X9""","""Y0""","""Y1""","""Y2""","""Y3""","""Y4""","""Y5""","""Y6""","""Y7""","""Y8""","""Y9""","""Z0""","""Z1""","""Z2""","""Z3""","""Z4""","""Z5""","""Z6""","""Z7""","""Z8""","""Z9""","""XAVG""","""YAVG""","""ZAVG""","""XPEAK""","""YPEAK""","""ZPEAK""","""XABSOLDEV""","""YABSOLDEV""","""ZABSOLDEV""","""XSTANDDEV""","""YSTANDDEV""","""ZSTANDDEV""","""RESULTANT""",class
496.0,31,0.08,0.13,0.07,0.08,0.15,0.08,0.12,0.08,0.09,0.0,0.1,0.13,0.09,0.1,0.09,0.15,0.11,0.07,0.11,0.0,0.05,0.11,0.12,0.13,0.13,0.07,0.12,0.11,0.08,0.0,0.0,3.58,-0.21,400.0,795.45,383.33,8.74,6.66,3.17,11.53,8.13,11.53,12.58,Jogging
497.0,31,0.09,0.09,0.11,0.09,0.11,0.14,0.08,0.1,0.06,0.0,0.11,0.12,0.06,0.12,0.09,0.13,0.07,0.12,0.1,0.0,0.1,0.11,0.11,0.12,0.11,0.08,0.08,0.1,0.14,0.0,0.0,3.94,-0.51,461.9,570.0,2325.0,8.42,7.16,3.51,11.22,8.47,11.22,12.87,Jogging
498.0,31,0.09,0.1,0.1,0.1,0.12,0.1,0.11,0.09,0.07,0.0,0.11,0.12,0.04,0.13,0.14,0.08,0.12,0.08,0.11,0.0,0.13,0.1,0.07,0.13,0.12,0.08,0.09,0.08,0.12,0.0,0.0,3.57,-0.47,485.0,581.25,1687.5,8.59,7.05,3.72,11.35,8.52,11.35,12.98,Jogging
499.0,31,0.09,0.1,0.11,0.1,0.11,0.12,0.09,0.08,0.06,0.0,0.15,0.09,0.05,0.11,0.09,0.11,0.12,0.11,0.08,0.0,0.1,0.12,0.11,0.11,0.12,0.07,0.1,0.08,0.12,0.0,0.0,3.58,-0.53,628.57,515.79,3300.0,8.49,7.31,3.56,11.36,8.82,11.36,13.06,Jogging
500.0,31,0.14,0.07,0.11,0.13,0.09,0.09,0.11,0.09,0.08,0.0,0.15,0.09,0.09,0.09,0.09,0.1,0.13,0.1,0.1,0.0,0.13,0.1,0.08,0.1,0.08,0.1,0.13,0.1,0.1,0.0,0.0,3.25,-0.53,462.5,715.38,1625.0,8.24,7.28,3.78,10.99,8.85,10.99,13.0,Jogging
501.0,31,0.07,0.14,0.09,0.1,0.14,0.1,0.07,0.1,0.08,0.0,0.11,0.12,0.09,0.09,0.13,0.09,0.09,0.1,0.12,0.0,0.08,0.12,0.12,0.13,0.11,0.12,0.06,0.09,0.05,0.0,0.0,3.79,-0.39,525.0,546.88,2362.5,8.39,7.21,3.55,11.26,8.51,11.26,12.77,Jogging
502.0,31,0.11,0.09,0.06,0.1,0.11,0.13,0.1,0.09,0.09,0.0,0.13,0.12,0.09,0.1,0.13,0.1,0.07,0.09,0.11,0.0,0.06,0.12,0.12,0.12,0.11,0.12,0.09,0.05,0.08,0.0,0.0,3.23,-0.08,541.67,546.88,1400.0,8.96,7.35,3.77,11.6,8.79,11.6,13.3,Jogging
503.0,31,0.12,0.09,0.1,0.1,0.09,0.07,0.14,0.08,0.06,0.0,0.14,0.06,0.12,0.11,0.12,0.05,0.16,0.09,0.09,0.0,0.1,0.1,0.11,0.14,0.07,0.07,0.11,0.14,0.08,0.0,0.0,3.21,-0.5,540.63,675.0,637.5,8.87,7.3,3.55,11.56,8.82,11.56,13.27,Jogging
504.0,31,0.1,0.11,0.11,0.1,0.11,0.12,0.06,0.1,0.08,0.0,0.16,0.09,0.1,0.06,0.13,0.12,0.11,0.07,0.11,0.0,0.11,0.06,0.14,0.08,0.09,0.11,0.08,0.14,0.08,0.0,0.0,3.13,-0.24,430.95,671.43,2750.0,8.29,6.94,3.68,11.18,8.48,11.18,12.71,Jogging
505.0,31,0.07,0.02,0.05,0.05,0.05,0.06,0.06,0.03,0.03,0.0,0.05,0.01,0.03,0.03,0.06,0.07,0.09,0.06,0.05,0.0,0.05,0.03,0.03,0.03,0.02,0.06,0.05,0.05,0.1,0.0,0.0,2.01,0.26,580.0,616.67,1450.0,3.7,2.81,1.76,10.73,7.95,10.73,5.74,Jogging
506.0,31,0.04,0.06,0.05,0.08,0.08,0.12,0.12,0.18,0.16,0.16,0.12,0.06,0.07,0.09,0.1,0.11,0.1,0.11,0.14,0.12,0.09,0.1,0.1,0.1,0.13,0.12,0.08,0.09,0.09,0.13,0.0,8.68,1.3,,1275.0,1650.0,4.15,2.6,1.51,4.63,3.46,4.63,10.13,Upstairs
507.0,31,0.05,0.09,0.1,0.12,0.1,0.1,0.12,0.1,0.1,0.14,0.12,0.05,0.08,0.1,0.15,0.1,0.13,0.1,0.09,0.1,0.1,0.09,0.12,0.1,0.12,0.11,0.1,0.08,0.11,0.09,0.0,8.5,1.16,4275.0,2850.0,1275.0,4.62,2.31,1.35,5.05,3.12,5.05,10.13,Upstairs
508.0,31,0.08,0.06,0.11,0.13,0.08,0.15,0.11,0.11,0.11,0.07,0.07,0.12,0.13,0.1,0.11,0.11,0.1,0.1,0.07,0.12,0.08,0.13,0.08,0.14,0.12,0.1,0.1,0.1,0.09,0.08,0.0,8.55,1.17,3625.0,1833.33,600.0,4.88,2.24,1.35,5.32,2.89,5.32,10.22,Upstairs
509.0,31,0.09,0.12,0.1,0.1,0.13,0.08,0.09,0.11,0.1,0.1,0.1,0.1,0.12,0.13,0.12,0.08,0.07,0.1,0.1,0.1,0.08,0.14,0.11,0.08,0.08,0.11,0.11,0.1,0.12,0.09,0.0,8.32,1.22,1700.0,4850.0,575.0,4.97,2.32,1.45,5.47,3.03,5.47,10.14,Upstairs
510.0,31,0.13,0.14,0.11,0.11,0.11,0.09,0.06,0.07,0.09,0.11,0.07,0.13,0.11,0.09,0.14,0.13,0.07,0.08,0.08,0.12,0.17,0.09,0.11,0.05,0.11,0.13,0.1,0.11,0.09,0.08,0.0,8.38,1.01,4275.0,1525.0,1825.0,5.25,2.22,1.44,5.69,2.89,5.69,10.28,Upstairs
511.0,31,0.15,0.12,0.12,0.11,0.11,0.11,0.08,0.09,0.08,0.05,0.11,0.1,0.09,0.11,0.08,0.1,0.12,0.14,0.08,0.1,0.14,0.1,0.15,0.11,0.09,0.05,0.08,0.09,0.12,0.09,0.0,8.44,1.19,,1350.0,1800.0,5.5,2.35,1.69,5.89,3.02,5.89,10.57,Upstairs
512.0,31,0.13,0.1,0.1,0.09,0.1,0.12,0.1,0.1,0.09,0.09,0.1,0.13,0.09,0.09,0.04,0.09,0.12,0.09,0.15,0.12,0.08,0.07,0.1,0.11,0.11,0.13,0.15,0.09,0.09,0.1,0.0,8.72,1.37,,1883.33,1883.33,5.27,2.79,1.32,5.85,3.58,5.85,10.62,Upstairs
513.0,31,0.08,0.05,0.06,0.04,0.06,0.02,0.06,0.03,0.02,0.06,0.05,0.08,0.06,0.06,0.05,0.04,0.05,0.05,0.04,0.01,0.01,0.02,0.04,0.03,0.04,0.03,0.05,0.08,0.09,0.11,0.0,3.66,1.17,,1000.0,250.0,2.5,1.99,0.89,5.84,4.85,5.84,4.85,Upstairs
514.0,31,0.09,0.06,0.09,0.08,0.1,0.15,0.13,0.13,0.09,0.1,0.07,0.12,0.07,0.14,0.16,0.08,0.09,0.1,0.13,0.06,0.08,0.08,0.08,0.07,0.06,0.07,0.12,0.18,0.16,0.13,0.0,9.2,1.54,2275.0,728.57,3925.0,1.99,2.72,1.87,2.55,3.36,2.55,10.01,Downstairs
515.0,31,0.08,0.08,0.07,0.13,0.1,0.13,0.09,0.13,0.12,0.09,0.09,0.11,0.1,0.11,0.08,0.09,0.12,0.12,0.13,0.08,0.12,0.1,0.07,0.12,0.12,0.09,0.11,0.1,0.1,0.1,0.0,9.45,0.93,1750.0,942.86,1825.0,1.97,2.98,1.81,2.55,3.63,2.55,10.09,Downstairs
516.0,31,0.08,0.13,0.12,0.08,0.09,0.13,0.09,0.08,0.1,0.12,0.13,0.09,0.11,0.11,0.06,0.1,0.11,0.08,0.09,0.13,0.12,0.1,0.11,0.11,0.08,0.12,0.1,0.07,0.11,0.1,0.0,9.36,0.86,4025.0,705.0,2925.0,2.17,3.25,1.81,2.65,3.96,2.65,10.04,Downstairs
517.0,31,0.14,0.11,0.1,0.11,0.07,0.06,0.11,0.14,0.09,0.09,0.11,0.1,0.11,0.09,0.09,0.11,0.08,0.11,0.09,0.12,0.08,0.1,0.13,0.14,0.1,0.1,0.09,0.1,0.09,0.08,0.0,9.55,0.92,3600.0,1022.22,2583.33,2.31,3.27,1.82,2.92,4.03,2.92,10.33,Downstairs
518.0,31,0.12,0.14,0.1,0.09,0.1,0.1,0.09,0.08,0.09,0.12,0.08,0.08,0.13,0.08,0.11,0.14,0.11,0.12,0.06,0.11,0.09,0.13,0.1,0.14,0.12,0.1,0.09,0.1,0.05,0.1,0.0,9.42,0.79,2100.0,840.0,2125.0,2.32,2.71,1.71,2.8,3.48,2.8,10.14,Downstairs
519.0,31,0.1,0.1,0.11,0.11,0.1,0.09,0.1,0.08,0.12,0.1,0.13,0.1,0.09,0.08,0.11,0.11,0.1,0.09,0.1,0.12,0.13,0.13,0.09,0.09,0.11,0.11,0.07,0.08,0.11,0.11,0.0,9.44,0.8,2300.0,1068.75,2866.67,2.19,3.16,1.85,2.72,3.88,2.72,10.15,Downstairs
520.0,31,0.02,0.02,0.03,0.03,0.04,0.04,0.02,0.03,0.03,0.04,0.03,0.05,0.03,0.03,0.03,0.01,0.03,0.02,0.04,0.02,0.02,0.01,0.02,0.02,0.06,0.03,0.04,0.03,0.03,0.02,0.0,2.42,0.3,525.0,775.0,750.0,0.5,1.78,0.39,2.22,7.84,2.22,2.56,Downstairs
521.0,31,0.69,0.26,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.0,0.09,0.13,0.15,0.09,0.11,0.12,0.1,0.12,0.08,0.04,0.07,0.07,0.06,0.1,0.12,0.12,0.13,0.11,0.12,0.12,0.0,7.91,1.97,250.0,1450.0,2237.5,5.35,2.08,1.94,5.79,2.66,5.79,10.29,Upstairs
522.0,31,0.01,0.05,0.05,0.08,0.08,0.06,0.07,0.06,0.15,0.4,0.21,0.17,0.16,0.12,0.1,0.06,0.06,0.06,0.07,0.02,0.04,0.07,0.09,0.09,0.11,0.1,0.11,0.14,0.15,0.13,0.0,6.72,2.15,1250.0,1775.0,1700.0,4.95,2.26,1.9,6.05,2.86,6.05,9.64,Upstairs
523.0,31,0.04,0.15,0.1,0.03,0.12,0.08,0.08,0.13,0.1,0.2,0.12,0.15,0.16,0.09,0.05,0.08,0.09,0.06,0.1,0.12,0.16,0.16,0.15,0.07,0.07,0.09,0.05,0.08,0.07,0.13,0.0,8.08,1.41,575.0,1566.67,1975.0,3.67,3.12,2.51,4.7,4.2,4.7,10.23,Upstairs
524.0,31,0.01,0.07,0.12,0.12,0.11,0.13,0.14,0.12,0.14,0.06,0.09,0.09,0.08,0.07,0.12,0.12,0.11,0.12,0.1,0.12,0.12,0.14,0.14,0.08,0.11,0.08,0.09,0.12,0.04,0.11,0.0,8.7,1.5,1975.0,1300.0,1225.0,2.6,2.73,2.33,3.2,4.05,3.2,10.16,Upstairs
525.0,31,0.0,0.01,0.1,0.09,0.11,0.15,0.15,0.17,0.19,0.05,0.05,0.05,0.07,0.09,0.13,0.14,0.14,0.1,0.13,0.12,0.12,0.13,0.09,0.12,0.1,0.12,0.13,0.08,0.08,0.05,0.0,9.1,1.08,3175.0,1962.5,3250.0,2.72,2.02,1.61,3.17,2.79,3.17,9.94,Upstairs
526.0,31,0.0,0.04,0.11,0.12,0.13,0.14,0.18,0.15,0.11,0.04,0.08,0.07,0.06,0.1,0.1,0.11,0.12,0.15,0.12,0.12,0.13,0.1,0.12,0.16,0.06,0.09,0.1,0.1,0.11,0.06,0.0,9.02,1.09,1816.67,1375.0,2075.0,2.37,2.27,1.76,2.83,3.01,2.83,9.83,Upstairs
527.0,31,0.0,0.08,0.16,0.19,0.16,0.15,0.11,0.09,0.07,0.02,0.08,0.06,0.07,0.09,0.12,0.11,0.09,0.11,0.13,0.16,0.11,0.12,0.08,0.1,0.18,0.11,0.1,0.09,0.07,0.06,0.0,9.2,1.13,2975.0,2000.0,2575.0,1.82,2.43,1.56,2.23,3.17,2.23,9.83,Upstairs
528.0,31,0.0,0.09,0.13,0.06,0.1,0.04,0.06,0.03,0.02,0.0,0.04,0.04,0.03,0.09,0.04,0.04,0.07,0.04,0.08,0.07,0.0,0.01,0.03,0.04,0.03,0.05,0.05,0.05,0.16,0.1,0.0,4.59,1.67,2275.0,625.0,350.0,0.77,2.35,1.17,1.89,5.41,1.89,5.17,Upstairs
529.0,31,0.08,0.1,0.1,0.12,0.09,0.08,0.14,0.09,0.11,0.11,0.06,0.08,0.1,0.13,0.14,0.1,0.15,0.09,0.11,0.07,0.05,0.09,0.11,0.11,0.13,0.12,0.11,0.12,0.11,0.07,0.0,9.35,1.14,1050.0,720.0,1200.0,2.39,2.45,1.31,2.85,3.18,2.85,9.98,Downstairs
530.0,31,0.06,0.13,0.09,0.09,0.06,0.14,0.09,0.14,0.11,0.1,0.05,0.11,0.13,0.09,0.14,0.14,0.07,0.12,0.13,0.05,0.1,0.08,0.1,0.1,0.08,0.11,0.16,0.08,0.12,0.08,0.0,9.23,1.14,4275.0,1720.0,2933.33,2.34,2.48,1.49,2.79,3.19,2.79,9.9,Downstairs
531.0,31,0.06,0.08,0.11,0.1,0.09,0.11,0.11,0.13,0.1,0.13,0.06,0.12,0.09,0.11,0.1,0.11,0.12,0.1,0.14,0.08,0.09,0.09,0.07,0.07,0.12,0.1,0.16,0.13,0.09,0.1,0.0,9.57,1.22,2075.0,1650.0,2025.0,2.3,2.76,1.45,2.76,3.45,2.76,10.22,Downstairs
532.0,31,0.1,0.06,0.05,0.09,0.14,0.08,0.11,0.11,0.11,0.17,0.12,0.08,0.09,0.09,0.09,0.11,0.09,0.1,0.09,0.16,0.1,0.11,0.09,0.15,0.06,0.09,0.05,0.11,0.13,0.13,0.0,9.89,1.24,1333.33,1162.5,1675.0,2.16,3.46,1.88,2.67,4.3,2.67,10.6,Downstairs
533.0,31,0.16,0.15,0.08,0.14,0.11,0.09,0.14,0.05,0.08,0.04,0.15,0.09,0.07,0.11,0.08,0.11,0.12,0.1,0.07,0.12,0.09,0.11,0.13,0.1,0.09,0.08,0.09,0.08,0.11,0.13,0.0,9.3,1.36,1775.0,1192.86,3275.0,2.98,3.12,1.9,3.48,4.01,3.48,10.32,Downstairs
534.0,31,0.15,0.1,0.13,0.09,0.11,0.11,0.04,0.09,0.09,0.09,0.14,0.11,0.11,0.12,0.06,0.08,0.07,0.11,0.08,0.12,0.15,0.13,0.15,0.05,0.13,0.09,0.09,0.1,0.05,0.07,0.0,9.24,0.77,2500.0,1208.33,4675.0,2.87,3.27,1.67,3.44,4.11,3.44,10.17,Downstairs
535.0,31,0.06,0.04,0.08,0.05,0.04,0.08,0.02,0.08,0.07,0.04,0.09,0.07,0.05,0.04,0.05,0.03,0.04,0.04,0.06,0.07,0.05,0.03,0.03,0.08,0.06,0.06,0.06,0.04,0.05,0.08,0.0,4.98,0.77,1850.0,730.0,1550.0,1.3,2.43,0.94,2.99,6.35,2.99,5.43,Downstairs
536.0,31,0.14,0.15,0.16,0.11,0.1,0.07,0.08,0.06,0.1,0.03,0.1,0.08,0.1,0.13,0.1,0.11,0.11,0.09,0.11,0.1,0.05,0.1,0.07,0.07,0.1,0.09,0.15,0.12,0.15,0.12,0.0,9.34,1.15,2366.67,1375.0,1600.0,1.55,2.15,1.71,1.98,2.88,1.98,9.93,Upstairs
537.0,31,0.09,0.08,0.09,0.1,0.09,0.12,0.11,0.11,0.16,0.09,0.07,0.1,0.07,0.09,0.17,0.13,0.15,0.07,0.09,0.08,0.07,0.1,0.12,0.09,0.1,0.11,0.11,0.09,0.11,0.12,0.0,9.33,0.86,1975.0,1466.67,3950.0,1.31,1.89,1.78,1.76,2.74,1.76,9.84,Upstairs
538.0,31,0.05,0.1,0.1,0.11,0.13,0.1,0.12,0.1,0.1,0.12,0.08,0.08,0.07,0.1,0.13,0.18,0.1,0.12,0.1,0.05,0.1,0.17,0.12,0.08,0.07,0.11,0.09,0.07,0.11,0.11,0.0,9.36,0.56,4725.0,2000.0,2225.0,1.21,1.82,1.92,1.54,2.54,1.54,9.84,Upstairs
539.0,31,0.02,0.05,0.08,0.08,0.13,0.12,0.12,0.14,0.16,0.12,0.09,0.1,0.13,0.09,0.09,0.08,0.08,0.18,0.08,0.09,0.06,0.11,0.17,0.09,0.13,0.11,0.09,0.11,0.08,0.07,0.0,9.42,0.42,225.0,2616.67,1950.0,1.15,2.27,1.42,1.51,3.06,1.51,9.77,Upstairs
540.0,31,0.12,0.08,0.09,0.08,0.09,0.11,0.12,0.08,0.11,0.15,0.11,0.11,0.11,0.12,0.06,0.11,0.1,0.07,0.1,0.13,0.15,0.09,0.1,0.09,0.14,0.06,0.06,0.13,0.11,0.11,0.0,9.43,0.55,1850.0,1590.0,1425.0,1.48,2.68,1.85,1.92,3.58,1.92,9.98,Upstairs
541.0,31,0.08,0.1,0.09,0.12,0.06,0.13,0.13,0.11,0.08,0.13,0.13,0.14,0.1,0.06,0.07,0.09,0.04,0.09,0.15,0.15,0.14,0.09,0.08,0.11,0.12,0.11,0.11,0.12,0.07,0.07,0.0,9.49,0.34,2750.0,787.5,1291.67,1.31,2.87,1.64,1.73,3.65,1.73,9.91,Upstairs
542.0,31,0.12,0.09,0.09,0.13,0.11,0.08,0.1,0.11,0.11,0.09,0.11,0.07,0.13,0.1,0.09,0.11,0.12,0.08,0.09,0.13,0.09,0.07,0.11,0.14,0.12,0.11,0.11,0.09,0.08,0.11,0.0,9.42,0.61,2866.67,3675.0,1350.0,1.39,2.34,1.69,1.79,3.14,1.79,9.95,Upstairs
543.0,31,0.18,0.14,0.11,0.08,0.08,0.06,0.06,0.08,0.04,0.07,0.11,0.11,0.08,0.09,0.07,0.06,0.07,0.11,0.09,0.09,0.11,0.11,0.05,0.07,0.07,0.09,0.11,0.08,0.11,0.1,0.0,8.08,0.63,1312.5,850.0,3100.0,1.6,2.47,1.59,2.38,3.77,2.38,8.66,Upstairs
544.0,31,0.25,0.19,0.11,0.09,0.06,0.07,0.09,0.1,0.05,0.02,0.07,0.05,0.07,0.05,0.1,0.12,0.14,0.14,0.12,0.17,0.08,0.05,0.07,0.06,0.06,0.09,0.09,0.09,0.15,0.28,0.0,7.35,2.38,2200.0,762.5,183.33,4.56,2.51,2.16,5.51,3.23,5.51,9.8,Downstairs
545.0,31,0.16,0.03,0.08,0.1,0.12,0.09,0.1,0.12,0.1,0.11,0.11,0.1,0.13,0.09,0.11,0.11,0.09,0.1,0.09,0.09,0.15,0.1,0.07,0.09,0.11,0.07,0.1,0.11,0.14,0.08,0.0,6.23,1.23,3050.0,1500.0,3725.0,6.86,2.38,1.73,7.7,3.16,7.7,10.05,Downstairs
546.0,31,0.12,0.17,0.13,0.14,0.07,0.09,0.13,0.05,0.04,0.09,0.06,0.06,0.07,0.1,0.08,0.12,0.15,0.15,0.08,0.15,0.06,0.08,0.09,0.08,0.1,0.16,0.14,0.11,0.13,0.07,0.0,7.05,1.33,1650.0,816.67,1537.5,5.55,2.24,1.33,6.47,2.95,6.47,9.68,Downstairs
547.0,31,0.01,0.08,0.09,0.08,0.11,0.13,0.1,0.14,0.17,0.11,0.08,0.15,0.11,0.1,0.14,0.11,0.07,0.11,0.11,0.04,0.06,0.11,0.09,0.13,0.14,0.12,0.14,0.08,0.09,0.08,0.0,5.89,1.12,2150.0,1487.5,1033.33,7.44,1.86,1.27,8.04,2.37,8.04,9.89,Downstairs
548.0,31,0.03,0.07,0.07,0.09,0.16,0.13,0.1,0.12,0.12,0.11,0.09,0.13,0.13,0.11,0.13,0.06,0.11,0.08,0.1,0.09,0.08,0.15,0.12,0.11,0.13,0.12,0.09,0.1,0.07,0.05,0.0,6.07,0.85,3325.0,1075.0,2966.67,7.22,2.13,1.27,7.9,2.65,7.9,9.88,Downstairs
549.0,31,0.06,0.06,0.1,0.09,0.14,0.09,0.09,0.1,0.11,0.16,0.19,0.11,0.1,0.11,0.1,0.1,0.07,0.05,0.12,0.08,0.14,0.14,0.13,0.15,0.09,0.06,0.05,0.11,0.06,0.08,0.0,5.73,0.83,500.0,3725.0,3450.0,7.39,2.32,1.53,8.31,2.93,8.31,9.87,Downstairs
550.0,31,0.01,0.02,0.04,0.02,0.02,0.01,0.02,0.01,0.03,0.05,0.04,0.02,0.05,0.03,0.01,0.01,0.02,0.02,0.03,0.01,0.04,0.03,0.01,0.04,0.03,0.02,0.01,0.02,0.02,0.02,0.0,1.21,0.16,550.0,500.0,725.0,1.6,0.95,0.32,8.42,5.21,8.42,2.11,Downstairs
551.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.12,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.02,0.04,0.21,0.37,0.31,0.25,0.0,0.25,0.0,0.0,0.0,0.15,0.0,0.0,0.0,-0.01,9.62,610.0,800.0,210.87,1.32,0.08,0.06,1.36,0.19,1.36,9.71,Sitting
552.0,31,0.13,0.01,0.0,0.01,0.0,0.03,0.07,0.12,0.4,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.04,0.24,0.36,0.24,0.04,0.21,0.0,0.36,0.0,0.0,0.0,0.27,0.0,0.0,0.0,-0.06,9.68,681.25,200.0,270.0,1.01,0.05,0.05,1.03,0.08,1.03,9.73,Sitting
553.0,31,0.0,0.0,0.0,0.01,0.0,0.03,0.16,0.33,0.48,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.06,0.3,0.45,0.17,0.01,0.17,0.0,0.43,0.0,0.0,0.0,0.35,0.0,0.0,0.0,-0.08,9.67,626.67,,277.14,0.97,0.03,0.03,0.98,0.04,0.98,9.72,Sitting
554.0,31,0.01,0.02,0.0,0.07,0.0,0.22,0.33,0.25,0.12,0.0,0.0,0.0,0.02,0.0,0.1,0.0,0.37,0.44,0.08,0.01,0.02,0.02,0.0,0.29,0.0,0.0,0.0,0.48,0.0,0.0,0.0,-0.13,9.69,576.67,,264.86,0.92,0.03,0.02,0.92,0.04,0.92,9.73,Sitting
555.0,31,0.01,0.04,0.0,0.16,0.0,0.26,0.25,0.22,0.07,0.0,0.0,0.0,0.05,0.0,0.21,0.0,0.41,0.26,0.07,0.01,0.01,0.03,0.0,0.23,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.15,9.69,1975.0,,303.23,0.9,0.03,0.02,0.91,0.04,0.91,9.74,Sitting
556.0,31,0.02,0.05,0.0,0.33,0.0,0.37,0.2,0.04,0.01,0.0,0.01,0.0,0.24,0.0,0.44,0.0,0.29,0.04,0.0,0.0,0.02,0.03,0.0,0.17,0.0,0.0,0.0,0.57,0.0,0.0,0.0,-0.19,9.7,368.0,,311.29,0.87,0.03,0.02,0.88,0.04,0.88,9.74,Sitting
557.0,31,0.14,0.24,0.0,0.25,0.0,0.16,0.07,0.03,0.07,0.0,0.06,0.0,0.13,0.0,0.44,0.0,0.23,0.05,0.03,0.02,0.06,0.04,0.0,0.1,0.0,0.0,0.0,0.46,0.0,0.0,0.0,-0.17,9.7,1250.0,1725.0,254.05,0.86,0.06,0.04,0.87,0.12,0.87,9.74,Sitting
558.0,31,0.15,0.2,0.0,0.39,0.0,0.21,0.05,0.01,0.01,0.0,0.14,0.0,0.44,0.0,0.38,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.16,0.0,0.0,0.0,0.46,0.0,0.0,0.0,-0.22,9.7,1162.5,,276.47,0.83,0.03,0.02,0.84,0.04,0.84,9.74,Sitting
559.0,31,0.04,0.15,0.0,0.33,0.0,0.34,0.11,0.03,0.01,0.0,0.08,0.0,0.45,0.0,0.38,0.0,0.09,0.01,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.0,0.0,0.45,0.0,0.0,0.0,-0.21,9.69,526.92,,360.0,0.86,0.03,0.02,0.86,0.04,0.86,9.73,Sitting
560.0,31,0.09,0.2,0.0,0.35,0.0,0.29,0.05,0.03,0.0,0.0,0.16,0.0,0.55,0.0,0.29,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.23,0.0,0.0,0.0,0.43,0.0,0.0,0.0,-0.23,9.7,283.87,,223.26,0.84,0.02,0.02,0.85,0.03,0.85,9.74,Sitting
561.0,31,0.24,0.03,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.23,0.0,0.06,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.05,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.08,2.91,725.0,,219.23,0.22,0.06,2.04,0.76,0.19,0.76,2.92,Sitting
562.0,31,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.22,0.74,0.26,0.23,0.07,0.04,0.02,0.13,0.26,0.02,0.0,0.0,0.0,9.13,-0.24,850.0,197.96,2100.0,2.26,0.2,0.39,2.28,0.29,2.28,9.43,Standing
563.0,31,0.39,0.55,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.08,0.06,0.37,0.46,0.46,0.27,0.03,0.01,0.02,0.02,0.06,0.06,0.02,0.07,0.0,9.03,-0.25,4325.0,3016.67,4350.0,2.5,0.41,0.61,2.62,0.61,2.62,9.45,Standing
564.0,31,0.04,0.39,0.38,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.39,0.36,0.08,0.08,0.18,0.25,0.12,0.1,0.18,0.07,0.03,0.01,0.01,0.0,8.56,-0.13,2450.0,541.67,275.0,3.68,0.25,0.23,3.73,0.36,3.73,9.35,Standing
565.0,31,0.0,0.01,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.63,0.12,0.0,0.0,0.0,0.08,0.27,0.19,0.35,0.12,0.0,0.0,0.0,0.0,8.42,0.0,543.75,173.21,1537.5,4.01,0.1,0.09,4.02,0.13,4.02,9.33,Standing
566.0,31,0.0,0.01,0.15,0.49,0.22,0.08,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.08,0.24,0.34,0.26,0.04,0.0,0.0,0.04,0.14,0.16,0.19,0.32,0.16,0.01,0.0,0.0,0.0,7.78,0.0,455.56,148.57,1500.0,5.0,0.6,0.12,5.08,0.66,5.08,9.31,Standing
567.0,31,0.0,0.0,0.0,0.01,0.31,0.48,0.13,0.04,0.01,0.03,0.02,0.01,0.02,0.15,0.43,0.33,0.06,0.0,0.0,0.0,0.02,0.07,0.12,0.23,0.11,0.27,0.14,0.02,0.01,0.03,0.0,6.82,0.04,325.0,377.78,200.0,6.32,0.36,0.22,6.35,0.62,6.35,9.34,Standing
568.0,31,0.0,0.0,0.0,0.01,0.37,0.44,0.17,0.01,0.01,0.0,0.0,0.0,0.0,0.06,0.48,0.46,0.01,0.0,0.0,0.0,0.0,0.02,0.22,0.37,0.24,0.15,0.01,0.0,0.0,0.0,0.0,6.97,-0.08,226.25,181.73,1470.0,6.18,0.13,0.07,6.19,0.19,6.19,9.32,Standing
